DEPT,GR,Helper
2283.714,98.96417,4
2283.8664,102.2194,4
2284.0188,105.7054,4
2284.1712,111.3453,4
2284.3236,112.8557,4
2284.476,108.9883,4
2284.6284,106.4926,4
2284.7808,105.709,4
2284.9332,102.8565,4
2285.0856,99.41809,4
2285.238,96.58508,4
2285.3904,96.31616,4
2285.5428,98.39648,4
2285.6952,97.60229,4
2285.8476,97.31775,4
2286,97.11932,4
2286.1524,92.00311,4
2286.3048,85.93913,4
2286.4572,63.97276,4
2286.6096,57.63391,4
2286.762,55.30403,4
2286.9144,54.02463,4
2287.0668,62.95681,4
2287.2192,69.85451,4
2287.3716,76.97191,4
2287.524,81.83569,4
2287.6764,85.17165,4
2287.8288,87.03069,4
2287.9812,84.02544,4
2288.1336,82.45784,4
2288.286,84.09602,4
2288.4384,89.28477,4
2288.5908,94.65581,4
2288.7432,98.4283,4
2288.8956,100.4165,4
2289.048,101.8714,4
2289.2004,103.229,4
2289.3528,103.7954,4
2289.5052,102.3402,4
2289.6576,97.63777,4
2289.81,93.84671,4
2289.9624,93.70772,4
2290.1148,93.41402,4
2290.2672,90.88574,4
2290.4196,87.89902,4
2290.572,86.95604,4
2290.7244,84.00453,4
2290.8768,82.75113,4
2291.0292,85.61507,4
2291.1816,86.74185,4
2291.334,84.27341,4
2291.4864,83.59789,4
2291.6388,83.94878,4
2291.7912,83.78929,4
2291.9436,80.96817,4
2292.096,78.57399,4
2292.2484,77.13693,4
2292.4008,74.60747,4
2292.5532,72.60675,4
2292.7056,72.83524,4
2292.858,72.47601,4
2293.0104,71.27948,4
2293.1628,70.86908,4
2293.3152,71.58429,4
2293.4676,77.03436,4
2293.62,78.56093,4
2293.7724,79.47205,4
2293.9248,81.36124,4
2294.0772,83.22719,4
2294.2296,84.15727,4
2294.382,84.1981,4
2294.5344,80.47446,4
2294.6868,76.73059,4
2294.8392,78.31129,4
2294.9916,77.92812,4
2295.144,77.27698,4
2295.2964,82.97157,4
2295.4488,85.27098,4
2295.6012,85.3017,4
2295.7536,86.03908,4
2295.906,84.00308,4
2296.0584,86.3188,4
2296.2108,86.7468,4
2296.3632,84.99533,4
2296.5156,81.44199,4
2296.668,79.50044,4
2296.8204,79.10681,4
2296.9728,78.54004,4
2297.1252,81.7104,4
2297.2776,78.80763,4
2297.43,75.61667,4
2297.5824,75.75119,4
2297.7348,74.49393,4
2297.8872,75.03569,4
2298.0396,79.73666,4
2298.192,78.02745,4
2298.3444,75.79677,4
2298.4968,75.16673,4
2298.6492,77.29361,4
2298.8016,81.24901,4
2298.954,82.52597,4
2299.1064,80.32454,4
2299.2588,76.17065,4
2299.4112,74.98796,4
2299.5636,72.48215,4
2299.716,72.23642,4
2299.8684,73.91618,4
2300.0208,73.28722,4
2300.1732,74.67116,4
2300.3256,82.33351,4
2300.478,88.31073,4
2300.6304,92.94124,4
2300.7828,95.38593,4
2300.9352,93.47003,4
2301.0876,87.12517,4
2301.24,84.03171,4
2301.3924,83.121,4
2301.5448,80.9886,4
2301.6972,79.00706,4
2301.8496,77.77362,4
2302.002,83.2243,4
2302.1544,88.57069,4
2302.3068,92.34827,4
2302.4592,95.31262,4
2302.6116,85.65007,4
2302.764,73.36858,4
2302.9164,66.34375,4
2303.0688,62.07473,4
2303.2212,58.2941,4
2303.3736,55.60468,4
2303.526,55.37171,4
2303.6784,63.27091,4
2303.8308,71.99023,4
2303.9832,76.84779,4
2304.1356,79.78293,4
2304.288,79.47684,4
2304.4404,76.19496,4
2304.5928,73.86203,4
2304.7452,71.93411,4
2304.8976,69.59749,4
2305.05,68.82109,4
2305.2024,66.92641,4
2305.3548,65.49158,4
2305.5072,64.01608,4
2305.6596,67.49042,4
2305.812,68.46423,4
2305.9644,69.64427,4
2306.1168,75.76711,4
2306.2692,79.76218,4
2306.4216,79.6573,4
2306.574,72.55238,4
2306.7264,71.38499,4
2306.8788,73.52586,4
2307.0312,74.48628,4
2307.1836,74.23022,4
2307.336,72.63144,4
2307.4884,72.98352,4
2307.6408,79.5009,4
2307.7932,84.48959,4
2307.9456,79.06804,4
2308.098,81.75833,4
2308.2504,82.92645,4
2308.4028,80.54541,4
2308.5552,82.15887,4
2308.7076,79.61473,4
2308.86,79.85167,4
2309.0124,82.48979,4
2309.1648,84.04265,4
2309.3172,84.71648,4
2309.4696,81.45995,4
2309.622,79.72063,4
2309.7744,82.77826,4
2309.9268,87.65422,4
2310.0792,82.41414,4
2310.2316,75.81519,4
2310.384,73.55029,4
2310.5364,72.4478,4
2310.6888,79.32124,4
2310.8412,81.71564,4
2310.9936,82.85753,4
2311.146,83.61757,4
2311.2984,87.34392,4
2311.4508,92.41919,4
2311.6032,96.34595,4
2311.7556,103.8529,4
2311.908,107.5546,4
2312.0604,104.2303,4
2312.2128,101.8978,4
2312.3652,100.9522,4
2312.5176,99.33516,4
2312.67,95.77043,4
2312.8224,93.2292,4
2312.9748,92.0618,4
2313.1272,91.4561,4
2313.2796,91.2142,4
2313.432,88.70792,4
2313.5844,84.6694,4
2313.7368,80.55032,4
2313.8892,78.59117,4
2314.0416,78.28624,4
2314.194,79.92513,4
2314.3464,79.42181,4
2314.4988,78.93845,4
2314.6512,79.088,4
2314.8036,75.79919,4
2314.956,71.76074,4
2315.1084,66.31329,4
2315.2608,62.45198,4
2315.4132,59.04839,4
2315.5656,58.20869,4
2315.718,58.22671,4
2315.8704,59.06168,4
2316.0228,60.2095,4
2316.1752,56.7409,4
2316.3276,51.92182,4
2316.48,43.69903,4
2316.6324,34.95448,4
2316.7848,29.27339,4
2316.9372,24.19934,4
2317.0896,18.74507,4
2317.242,14.56459,4
2317.3944,12.12199,4
2317.5468,12.68205,4
2317.6992,13.6018,4
2317.8516,13.74013,4
2318.004,13.52244,4
2318.1564,14.79067,4
2318.3088,15.2522,4
2318.4612,14.52112,4
2318.6136,14.82765,4
2318.766,15.59386,4
2318.9184,14.99278,4
2319.0708,14.65191,4
2319.2232,14.05489,4
2319.3756,12.80582,4
2319.528,11.50522,4
2319.6804,10.75677,4
2319.8328,10.59018,4
2319.9852,13.16892,4
2320.1376,14.9954,4
2320.29,16.76305,4
2320.4424,18.1547,4
2320.5948,16.35287,4
2320.7472,16.54477,4
2320.8996,17.69223,4
2321.052,17.58053,4
2321.2044,17.24307,4
2321.3568,17.81651,4
2321.5092,18.45067,4
2321.6616,17.45072,4
2321.814,16.72501,4
2321.9664,18.60776,4
2322.1188,20.53519,4
2322.2712,24.2928,4
2322.4236,30.57429,4
2322.576,38.74842,4
2322.7284,46.05555,4
2322.8808,54.55182,4
2323.0332,62.99371,4
2323.1856,66.96152,4
2323.338,57.02988,4
2323.4904,44.55605,4
2323.6428,36.78223,4
2323.7952,31.55418,4
2323.9476,25.43575,4
2324.1,20.37186,4
2324.2524,18.81555,4
2324.4048,18.30397,4
2324.5572,19.81195,4
2324.7096,20.90216,4
2324.862,19.73001,4
2325.0144,18.32074,4
2325.1668,18.58714,4
2325.3192,17.47805,4
2325.4716,15.80364,4
2325.624,15.46977,4
2325.7764,16.26202,4
2325.9288,16.78664,4
2326.0812,16.21294,4
2326.2336,17.398,4
2326.386,18.66305,4
2326.5384,19.44423,4
2326.6908,19.4722,4
2326.8432,18.5843,4
2326.9956,18.23666,4
2327.148,18.50238,4
2327.3004,19.66695,4
2327.4528,20.67483,4
2327.6052,20.06953,4
2327.7576,20.96425,4
2327.91,22.2093,4
2328.0624,22.59478,4
2328.2148,21.5569,4
2328.3672,20.1339,4
2328.5196,19.33865,4
2328.672,19.46481,4
2328.8244,19.83911,4
2328.9768,19.50697,4
2329.1292,21.38871,4
2329.2816,21.76229,4
2329.434,22.40231,4
2329.5864,21.99419,4
2329.7388,20.62388,4
2329.8912,19.7078,4
2330.0436,18.94689,4
2330.196,17.92158,4
2330.3484,16.58778,4
2330.5008,18.88787,4
2330.6532,20.61325,4
2330.8056,20.69503,4
2330.958,20.61433,4
2331.1104,21.64713,4
2331.2628,22.12343,4
2331.4152,19.729,4
2331.5676,18.48273,4
2331.72,18.39865,4
2331.8724,20.16637,4
2332.0248,16.82744,4
2332.1772,16.14053,4
2332.3296,16.20631,4
2332.482,16.98913,4
2332.6344,17.98233,4
2332.7868,19.23066,4
2332.9392,20.91952,4
2333.0916,23.87343,4
2333.244,28.06492,4
2333.3964,36.89068,4
2333.5488,44.44867,4
2333.7012,59.7655,4
2333.8536,72.84201,4
2334.006,81.56564,4
2334.1584,88.23149,4
2334.3108,88.65701,4
2334.4632,82.44453,4
2334.6156,78.27863,4
2334.768,85.14072,4
2334.9204,87.51595,4
2335.0728,83.88287,4
2335.2252,72.19182,4
2335.3776,63.19597,4
2335.53,57.31411,4
2335.6824,53.66991,4
2335.8348,53.30541,4
2335.9872,57.02467,4
2336.1396,60.45665,4
2336.292,62.02222,4
2336.4444,57.26903,4
2336.5968,55.00211,4
2336.7492,52.34547,4
2336.9016,46.45074,4
2337.054,41.5101,4
2337.2064,39.49044,4
2337.3588,40.68597,4
2337.5112,45.17203,4
2337.6636,49.61929,4
2337.816,53.72805,4
2337.9684,56.59169,4
2338.1208,57.12532,4
2338.2732,51.58246,4
2338.4256,30.60868,4
2338.578,26.45287,4
2338.7304,23.87169,4
2338.8828,24.16591,4
2339.0352,24.58873,4
2339.1876,23.14027,4
2339.34,20.12078,4
2339.4924,20.49001,4
2339.6448,22.23901,4
2339.7972,23.07912,4
2339.9496,22.53441,4
2340.102,21.48036,4
2340.2544,19.53569,4
2340.4068,19.73326,4
2340.5592,20.99902,4
2340.7116,21.11413,4
2340.864,19.81079,4
2341.0164,19.30536,4
2341.1688,19.58174,4
2341.3212,18.84558,4
2341.4736,18.17454,4
2341.626,17.75104,4
2341.7784,18.35167,4
2341.9308,19.04673,4
2342.0832,18.51494,4
2342.2356,15.52701,4
2342.388,14.13217,4
2342.5404,13.95211,4
2342.6928,13.44773,4
2342.8452,14.21504,4
2342.9976,14.62509,4
2343.15,14.81203,4
2343.3024,15.0842,4
2343.4548,15.26183,4
2343.6072,15.19674,4
2343.7596,12.98766,4
2343.912,11.57436,4
2344.0644,12.7366,4
2344.2168,13.46564,4
2344.3692,13.34852,4
2344.5216,13.57468,4
2344.674,14.31814,4
2344.8264,16.00511,4
2344.9788,18.51986,4
2345.1312,20.80444,4
2345.2836,26.99302,4
2345.436,33.8295,4
2345.5884,46.64403,4
2345.7408,59.12129,4
2345.8932,81.08881,4
2346.0456,91.1754,4
2346.198,95.79059,4
2346.3504,93.83659,4
2346.5028,87.54691,4
2346.6552,74.62115,4
2346.8076,57.75092,4
2346.96,48.21657,4
2347.1124,51.10725,4
2347.2648,55.61109,4
2347.4172,56.77473,4
2347.5696,56.71304,4
2347.722,57.97334,4
2347.8744,58.3556,4
2348.0268,57.58467,4
2348.1792,54.49564,4
2348.3316,49.07889,4
2348.484,46.09459,4
2348.6364,48.92744,4
2348.7888,55.31462,4
2348.9412,57.68877,4
2349.0936,54.16994,4
2349.246,46.84012,4
2349.3984,40.89835,4
2349.5508,41.27789,4
2349.7032,44.37826,4
2349.8556,43.48711,4
2350.008,36.08543,4
2350.1604,30.89163,4
2350.3128,25.79447,4
2350.4652,24.25071,4
2350.6176,22.9852,4
2350.77,20.50291,4
2350.9224,16.51692,4
2351.0748,15.41273,4
2351.2272,16.65883,4
2351.3796,18.92984,4
2351.532,19.25969,4
2351.6844,15.99912,4
2351.8368,14.5062,4
2351.9892,14.97024,4
2352.1416,15.39857,4
2352.294,14.97845,4
2352.4464,14.96895,4
2352.5988,15.9815,4
2352.7512,16.06532,4
2352.9036,15.92261,4
2353.056,15.74288,4
2353.2084,16.23617,4
2353.3608,16.07659,4
2353.5132,15.47207,4
2353.6656,15.93208,4
2353.818,16.29921,4
2353.9704,16.16869,4
2354.1228,15.80989,4
2354.2752,16.16196,4
2354.4276,17.59374,4
2354.58,18.31489,4
2354.7324,16.63678,4
2354.8848,15.34466,4
2355.0372,15.56196,4
2355.1896,17.33028,4
2355.342,19.08495,4
2355.4944,19.72416,4
2355.6468,19.52293,4
2355.7992,20.51075,4
2355.9516,22.72372,4
2356.104,24.98425,4
2356.2564,27.81286,4
2356.4088,34.61582,4
2356.5612,40.18528,4
2356.7136,45.67082,4
2356.866,48.991,4
2357.0184,49.6035,4
2357.1708,46.51666,4
2357.3232,44.53627,4
2357.4756,42.06284,4
2357.628,34.8327,4
2357.7804,27.97329,4
2357.9328,24.50138,4
2358.0852,20.91336,4
2358.2376,17.46128,4
2358.39,19.06034,4
2358.5424,19.58283,4
2358.6948,17.24263,4
2358.8472,15.71349,4
2358.9996,15.4428,4
2359.152,16.13236,4
2359.3044,16.09366,4
2359.4568,15.54443,4
2359.6092,16.81637,4
2359.7616,16.66659,4
2359.914,15.59101,4
2360.0664,16.82263,4
2360.2188,16.96758,4
2360.3712,15.9086,4
2360.5236,16.51525,4
2360.676,18.34986,4
2360.8284,20.24218,4
2360.9808,20.65233,4
2361.1332,18.50274,4
2361.2856,18.47151,4
2361.438,17.4137,4
2361.5904,17.36047,4
2361.7428,18.50747,4
2361.8952,19.4305,4
2362.0476,18.81771,4
2362.2,19.97281,4
2362.3524,22.39763,4
2362.5048,22.07494,4
2362.6572,19.98752,4
2362.8096,18.80772,4
2362.962,18.24307,4
2363.1144,18.63916,4
2363.2668,19.09233,4
2363.4192,18.17873,4
2363.5716,19.21155,4
2363.724,18.29129,4
2363.8764,15.47414,4
2364.0288,13.54137,4
2364.1812,13.12865,4
2364.3336,13.20718,4
2364.486,13.13063,4
2364.6384,13.72131,4
2364.7908,14.04549,4
2364.9432,12.45809,4
2365.0956,11.57858,4
2365.248,12.47215,4
2365.4004,12.50848,4
2365.5528,11.7281,4
2365.7052,11.14774,4
2365.8576,11.46366,4
2366.01,12.13651,4
2366.1624,12.74254,4
2366.3148,12.27512,4
2366.4672,12.80493,4
2366.6196,13.77576,4
2366.772,13.84756,4
2366.9244,13.33916,4
2367.0768,13.60715,4
2367.2292,13.71201,4
2367.3816,13.45518,4
2367.534,13.08751,4
2367.6864,12.33596,4
2367.8388,12.81583,4
2367.9912,12.88513,4
2368.1436,12.16237,4
2368.296,15.59016,4
2368.4484,15.06513,4
2368.6008,13.04543,4
2368.7532,12.66992,4
2368.9056,12.76463,4
2369.058,12.94306,4
2369.2104,14.45168,4
2369.3628,15.8659,4
2369.5152,15.61404,4
2369.6676,14.38272,4
2369.82,14.86118,4
2369.9724,14.3111,4
2370.1248,13.99307,4
2370.2772,13.45332,4
2370.4296,14.01315,4
2370.582,14.91761,4
2370.7344,15.56902,4
2370.8868,14.46852,4
2371.0392,13.7272,4
2371.1916,13.64357,4
2371.344,14.26224,4
2371.4964,13.41795,4
2371.6488,13.43692,4
2371.8012,14.41782,4
2371.9536,14.49291,4
2372.106,13.56811,4
2372.2584,12.67612,4
2372.4108,12.49193,4
2372.5632,14.20955,4
2372.7156,15.60787,4
2372.868,16.74583,4
2373.0204,16.41101,4
2373.1728,15.15203,4
2373.3252,14.28079,4
2373.4776,14.29436,4
2373.63,13.94189,4
2373.7824,12.96313,4
2373.9348,12.57077,4
2374.0872,13.81049,4
2374.2396,14.8002,4
2374.392,15.04468,4
2374.5444,14.96232,4
2374.6968,14.94231,4
2374.8492,15.7355,4
2375.0016,17.13374,4
2375.154,21.854,4
2375.3064,25.0217,4
2375.4588,27.45712,4
2375.6112,30.11949,4
2375.7636,36.36935,4
2375.916,48.15347,4
2376.0684,74.07629,4
2376.2208,96.01965,4
2376.3732,106.4423,4
2376.5256,112.6954,4
2376.678,113.3046,4
2376.8304,116.8522,4
2376.9828,118.8972,4
2377.1352,92.3847,4
2377.2876,82.5401,4
2377.44,75.29321,4
2377.5924,70.20306,4
2377.7448,72.94739,4
2377.8972,83.3338,4
2378.0496,91.42804,4
2378.202,97.83362,4
2378.3544,98.53394,4
2378.5068,96.12915,4
2378.6592,98.93701,4
2378.8116,104.1599,4
2378.964,106.613,4
2379.1164,104.9381,4
2379.2688,104.5437,4
2379.4212,103,4
2379.5736,98.21265,4
2379.726,94.7052,4
2379.8784,90.41797,4
2380.0308,91.31506,4
2380.1832,94.52905,4
2380.3356,96.17297,4
2380.488,96.07721,4
2380.6404,90.89771,4
2380.7928,89.6947,4
2380.9452,83.9173,4
2381.0976,74.00232,4
2381.25,69.53778,4
2381.4024,65.82269,4
2381.5548,62.17197,4
2381.7072,59.39926,4
2381.8596,57.74866,4
2382.012,60.41605,4
2382.1644,68.08411,4
2382.3168,77.05316,4
2382.4692,99.48889,4
2382.6216,113.2194,4
2382.774,117.2827,4
2382.9264,115.1661,4
2383.0788,114.0771,4
2383.2312,114.1754,4
2383.3836,116.975,4
2383.536,121.6196,4
2383.6884,125.4556,4
2383.8408,127.6714,4
2383.9932,122.2047,4
2384.1456,123.6371,4
2384.298,120.9767,4
2384.4504,108.7123,4
2384.6028,104.9551,4
2384.7552,110.8346,4
2384.9076,114.7689,4
2385.06,115.8124,4
2385.2124,98.29022,4
2385.3648,69.4187,4
2385.5172,56.03732,4
2385.6696,44.51447,4
2385.822,39.64838,4
2385.9744,35.83069,4
2386.1268,32.4837,4
2386.2792,33.07959,4
2386.4316,37.03229,4
2386.584,37.73209,4
2386.7364,35.22592,4
2386.8888,32.47467,4
2387.0412,30.97662,4
2387.1936,34.81027,4
2387.346,38.25183,4
2387.4984,40.82776,4
2387.6508,42.26395,4
2387.8032,42.3826,4
2387.9556,45.58624,4
2388.108,48.90564,4
2388.2604,55.5235,4
2388.4128,86.14197,4
2388.5652,110.6177,4
2388.7176,131.0485,4
2388.87,139.6216,4
2389.0224,138.6375,4
2389.1748,128.5663,4
2389.3272,119.9965,4
2389.4796,113.0515,4
2389.632,108.4158,4
2389.7844,102.1542,4
2389.9368,95.25739,4
2390.0892,90.38171,4
2390.2416,87.71967,4
2390.394,81.17737,4
2390.5464,56.00882,4
2390.6988,42.73767,4
2390.8512,33.44339,4
2391.0036,27.66797,4
2391.156,21.50125,4
2391.3084,19.04636,4
2391.4608,19.59032,4
2391.6132,22.84212,4
2391.7656,26.08371,4
2391.918,28.02859,4
2392.0704,29.43022,4
2392.2228,30.37057,4
2392.3752,28.15515,4
2392.5276,23.45448,4
2392.68,20.36319,4
2392.8324,17.72787,4
2392.9848,19.18207,4
2393.1372,20.901,4
2393.2896,21.47427,4
2393.442,22.16658,4
2393.5944,22.02034,4
2393.7468,20.79277,4
2393.8992,22.69069,4
2394.0516,22.49597,4
2394.204,22.25632,4
2394.3564,23.76578,4
2394.5088,25.58589,4
2394.6612,26.50081,4
2394.8136,24.1985,4
2394.966,25.6423,4
2395.1184,26.50314,4
2395.2708,23.46515,4
2395.4232,20.57297,4
2395.5756,18.60562,4
2395.728,18.88945,4
2395.8804,19.75099,4
2396.0328,18.94905,4
2396.1852,17.50204,4
2396.3376,16.59554,4
2396.49,16.83246,4
2396.6424,18.53783,4
2396.7948,19.96234,4
2396.9472,21.26266,4
2397.0996,22.08679,4
2397.252,20.04167,4
2397.4044,19.63821,4
2397.5568,20.95445,4
2397.7092,21.10648,4
2397.8616,19.60945,4
2398.014,19.479,4
2398.1664,18.93138,4
2398.3188,16.55736,4
2398.4712,15.32246,4
2398.6236,16.07574,4
2398.776,17.25185,4
2398.9284,17.13745,4
2399.0808,18.87224,4
2399.2332,19.42412,4
2399.3856,17.83681,4
2399.538,16.60834,4
2399.6904,16.07401,4
2399.8428,16.75145,4
2399.9952,16.26004,4
2400.1476,15.09868,4
2400.3,14.66801,4
2400.4524,15.37986,4
2400.6048,16.31995,4
2400.7572,17.18665,4
2400.9096,17.07602,4
2401.062,16.22942,4
2401.2144,16.0051,4
2401.3668,17.07372,4
2401.5192,17.38283,4
2401.6716,16.80023,4
2401.824,15.72195,4
2401.9764,15.08727,4
2402.1288,16.27118,4
2402.2812,19.07674,4
2402.4336,20.32561,4
2402.586,21.43573,4
2402.7384,21.95706,4
2402.8908,21.05412,4
2403.0432,17.16725,4
2403.1956,16.12741,4
2403.348,18.74574,4
2403.5004,20.64745,4
2403.6528,21.73254,4
2403.8052,22.14722,4
2403.9576,20.28691,4
2404.11,17.46684,4
2404.2624,16.7079,4
2404.4148,19.17355,4
2404.5672,18.25444,4
2404.7196,19.27574,4
2404.872,20.98021,4
2405.0244,23.14563,4
2405.1768,24.3685,4
2405.3292,22.70752,4
2405.4816,19.96768,4
2405.634,20.48914,4
2405.7864,20.77271,4
2405.9388,20.28006,4
2406.0912,22.16734,4
2406.2436,21.95117,4
2406.396,20.12454,4
2406.5484,19.30859,4
2406.7008,19.73186,4
2406.8532,20.46594,4
2407.0056,19.73326,4
2407.158,18.22194,4
2407.3104,18.42328,4
2407.4628,21.6264,4
2407.6152,23.49771,4
2407.7676,24.4633,4
2407.92,21.31517,4
2408.0724,19.35907,4
2408.2248,17.592,4
2408.3772,16.95428,4
2408.5296,18.04771,4
2408.682,19.94926,4
2408.8344,20.2068,4
2408.9868,19.04468,4
2409.1392,19.65944,4
2409.2916,21.48015,4
2409.444,21.62492,4
2409.5964,22.28506,4
2409.7488,24.89244,4
2409.9012,25.34766,4
2410.0536,24.24858,4
2410.206,23.34744,4
2410.3584,23.46193,4
2410.5108,25.79248,4
2410.6632,24.95006,4
2410.8156,24.85699,4
2410.968,25.21599,4
2411.1204,26.28607,4
2411.2728,29.19991,4
2411.4252,33.05322,4
2411.5776,36.565,4
2411.73,47.75864,4
2411.8824,55.29871,4
2412.0348,71.39526,4
2412.1872,94.10382,4
2412.3396,108.1667,4
2412.492,117.0272,4
2412.6444,121.252,4
2412.7968,122.69,4
2412.9492,114.3066,4
2413.1016,104.1059,4
2413.254,93.18683,4
2413.4064,84.35663,4
2413.5588,85.3465,4
2413.7112,98.26978,4
2413.8636,129.6359,4
2414.016,139.5752,4
2414.1684,138.8478,4
2414.3208,131.9349,4
2414.4732,130.8817,4
2414.6256,126.9049,4
2414.778,120.2761,4
2414.9304,103.3849,4
2415.0828,80.6073,4
2415.2352,66.71478,4
2415.3876,55.21616,4
2415.54,47.33386,4
2415.6924,43.20169,4
2415.8448,35.6788,4
2415.9972,29.18637,4
2416.1496,23.76805,4
2416.302,22.14798,4
2416.4544,26.10135,4
2416.6068,29.6091,4
2416.7592,27.54515,4
2416.9116,24.74411,4
2417.064,22.85507,4
2417.2164,22.96184,4
2417.3688,23.586,4
2417.5212,23.53804,4
2417.6736,23.04276,4
2417.826,24.28616,4
2417.9784,26.89606,4
2418.1308,29.0797,4
2418.2832,27.63577,4
2418.4356,27.17055,4
2418.588,30.00482,4
2418.7404,31.00955,4
2418.8928,34.04831,4
2419.0452,40.4393,4
2419.1976,49.79102,4
2419.35,69.58337,4
2419.5024,92.41461,4
2419.6548,124.2157,4
2419.8072,127.0671,4
2419.9596,123.0776,4
2420.112,120.5137,4
2420.2644,120.8738,4
2420.4168,123.5368,4
2420.5692,123.6992,4
2420.7216,123.9821,4
2420.874,124.9512,4
2421.0264,124.8885,4
2421.1788,126.3105,4
2421.3312,120.8413,4
2421.4836,111.1751,4
2421.636,108.2043,4
2421.7884,106.0703,4
2421.9408,103.054,4
2422.0932,102.1262,4
2422.2456,107.2337,4
2422.398,110.608,4
2422.5504,113.0922,4
2422.7028,113.7238,4
2422.8552,104.5726,4
2423.0076,95.82312,4
2423.16,87.77374,4
2423.3124,84.18073,4
2423.4648,79.70239,4
2423.6172,74.87152,4
2423.7696,71.82727,4
2423.922,72.13397,4
2424.0744,68.04401,4
2424.2268,64.45074,4
2424.3792,63.12625,4
2424.5316,61.20746,4
2424.684,58.69135,4
2424.8364,58.68674,4
2424.9888,55.83853,4
2425.1412,52.58981,4
2425.2936,46.15842,4
2425.446,38.56821,4
2425.5984,31.56723,4
2425.7508,28.49544,4
2425.9032,25.00462,4
2426.0556,21.6525,4
2426.208,17.67354,4
2426.3604,16.6693,4
2426.5128,17.82686,4
2426.6652,19.23451,4
2426.8176,19.20319,4
2426.97,18.58949,4
2427.1224,18.37238,4
2427.2748,18.54947,4
2427.4272,18.59077,4
2427.5796,18.30891,4
2427.732,18.52374,4
2427.8844,20.19675,4
2428.0368,21.40431,4
2428.1892,22.00888,4
2428.3416,21.34901,4
2428.494,20.21967,4
2428.6464,19.37271,4
2428.7988,19.03674,4
2428.9512,19.63487,4
2429.1036,20.73761,4
2429.256,20.76817,4
2429.4084,19.33537,4
2429.5608,19.04135,4
2429.7132,19.77827,4
2429.8656,21.07268,4
2430.018,20.28435,4
2430.1704,19.55611,4
2430.3228,19.67542,4
2430.4752,20.90152,4
2430.6276,21.37883,4
2430.78,22.74783,4
2430.9324,26.86057,4
2431.0848,31.44429,4
2431.2372,37.95917,4
2431.3896,49.72629,4
2431.542,58.15494,4
2431.6944,84.70251,4
2431.8468,102.5279,4
2431.9992,113.3344,4
2432.1516,120.5675,4
2432.304,119.0471,4
2432.4564,117.8793,4
2432.6088,118.4225,4
2432.7612,116.1623,4
2432.9136,116.6378,4
2433.066,111.4769,4
2433.2184,102.8704,4
2433.3708,89.62097,4
2433.5232,83.39581,4
2433.6756,79.72314,4
2433.828,80.08521,4
2433.9804,91.43524,4
2434.1328,102.5769,4
2434.2852,110.4966,4
2434.4376,112.3581,4
2434.59,110.1255,4
2434.7424,97.07617,4
2434.8948,88.90381,4
2435.0472,82.89764,4
2435.1996,79.58008,4
2435.352,76.26099,4
2435.5044,73.77515,4
2435.6568,71.36707,4
2435.8092,68.69769,4
2435.9616,64.16858,4
2436.114,55.17261,4
2436.2664,49.15613,4
2436.4188,45.29123,4
2436.5712,50.55896,4
2436.7236,55.80588,4
2436.876,60.40518,4
2437.0284,63.01563,4
2437.1808,74.12457,4
2437.3332,84.39508,4
2437.4856,89.46869,4
2437.638,88.16766,4
2437.7904,80.99066,4
2437.9428,78.42017,4
2438.0952,91.28094,4
2438.2476,104.0743,4
2438.4,109.6578,4
2438.5524,111.5532,4
2438.7048,100.9035,4
2438.8572,93.45898,4
2439.0096,87.91867,4
2439.162,87.23897,4
2439.3144,94.73059,4
2439.4668,99.3707,4
2439.6192,97.99371,4
2439.7716,97.88379,4
2439.924,100.9406,4
2440.0764,103.9233,4
2440.2288,105.1974,4
2440.3812,102.9583,4
2440.5336,96.83464,4
2440.686,92.80693,4
2440.8384,95.01428,4
2440.9908,104.3553,4
2441.1432,112.1938,4
2441.2956,119.736,4
2441.448,124.5264,4
2441.6004,123.3141,4
2441.7528,124.3891,4
2441.9052,126.2799,4
2442.0576,128.1939,4
2442.21,128.6876,4
2442.3624,116.5152,4
2442.5148,105.2076,4
2442.6672,102.2741,4
2442.8196,103.2798,4
2442.972,105.3915,4
2443.1244,105.4837,4
2443.2768,100.5008,4
2443.4292,88.49278,4
2443.5816,64.6861,4
2443.734,54.78541,4
2443.8864,47.43814,4
2444.0388,41.7625,4
2444.1912,37.23663,4
2444.3436,34.00266,4
2444.496,31.21302,4
2444.6484,30.99741,4
2444.8008,31.18157,4
2444.9532,29.93251,4
2445.1056,31.71541,4
2445.258,35.05734,4
2445.4104,37.86118,4
2445.5628,38.53901,4
2445.7152,35.97582,4
2445.8676,35.01825,4
2446.02,34.80885,4
2446.1724,33.24793,4
2446.3248,32.55547,4
2446.4772,34.95362,4
2446.6296,39.81396,4
2446.782,48.71491,4
2446.9344,64.03308,4
2447.0868,74.56465,4
2447.2392,87.33347,4
2447.3916,95.50575,4
2447.544,96.0769,4
2447.6964,91.49915,4
2447.8488,84.67303,4
2448.0012,78.02127,4
2448.1536,70.03864,4
2448.306,62.32907,4
2448.4584,58.9905,4
2448.6108,66.55573,4
2448.7632,80.98721,4
2448.9156,94.70793,4
2449.068,110.3309,4
2449.2204,117.2854,4
2449.3728,119.8073,4
2449.5252,121.9794,4
2449.6776,108.3012,4
2449.83,95.41739,4
2449.9824,73.48381,4
2450.1348,56.9639,4
2450.2872,48.76766,4
