DEPTH_WMSF,HSGR,Helper
362.5596,17.7994,3
362.712,17.7909,3
362.8644,18.8382,3
363.0168,17.6607,3
363.1692,17.8109,3
363.3216,17.7609,3
363.474,18.2224,3
363.6264,16.6587,3
363.7788,17.3179,3
363.9312,19.4743,3
364.0836,20.9654,3
364.236,20.9032,3
364.3884,21.4705,3
364.5408,21.4916,3
364.6932,22.0303,3
364.8456,22.7507,3
364.998,23.4328,3
365.1504,23.406,3
365.3028,21.5884,3
365.4552,22.5579,3
365.6076,22.2808,3
365.76,23.4951,3
365.9124,22.3596,3
366.0648,22.8604,3
366.2172,21.9395,3
366.3696,22.9837,3
366.522,24.0659,3
366.6744,24.6646,3
366.8268,25.3252,3
366.9792,23.7408,3
367.1316,23.4367,3
367.284,22.5433,3
367.4364,22.8018,3
367.5888,23.5207,3
367.7412,22.8278,3
367.8936,23.2743,3
368.046,22.9937,3
368.1984,23.2172,3
368.3508,21.8564,3
368.5032,20.9913,3
368.6556,21.2768,3
368.808,22.0405,3
368.9604,23.1357,3
369.1128,22.4343,3
369.2652,22.0985,3
369.4176,19.9455,3
369.57,21.7131,3
369.7224,22.2189,3
369.8748,24.4776,3
370.0272,21.9223,3
370.1796,22.0009,3
370.332,21.1247,3
370.4844,22.446,3
370.6368,22.7912,3
370.7892,22.5002,3
370.9416,22.8025,3
371.094,23.1464,3
371.2464,22.5258,3
371.3988,21.5264,3
371.5512,19.6719,3
371.7036,19.9917,3
371.856,20.7153,3
372.0084,21.1307,3
372.1608,20.6387,3
372.3132,21.2788,3
372.4656,23.9873,3
372.618,26.3053,3
372.7704,27.6549,3
372.9228,25.6803,3
373.0752,25.1234,3
373.2276,23.7723,3
373.38,25.4984,3
373.5324,28.9013,3
373.6848,29.9891,3
373.8372,30.6203,3
373.9896,28.3803,3
374.142,28.6589,3
374.2944,27.8908,3
374.4468,28.7732,3
374.5992,30.0932,3
374.7516,29.1602,3
374.904,28.0525,3
375.0564,26.4846,3
375.2088,27.7598,3
375.3612,27.5068,3
375.5136,25.9353,3
375.666,23.5952,3
375.8184,23.8438,3
375.9708,24.874,3
376.1232,25.6201,3
376.2756,24.5454,3
376.428,23.0103,3
376.5804,23.7712,3
376.7328,24.1495,3
376.8852,24.5638,3
377.0376,23.1502,3
377.19,22.7354,3
377.3424,23.4574,3
377.4948,23.4215,3
377.6472,23.4913,3
377.7996,22.5136,3
377.952,22.379,3
378.1044,22.7271,3
378.2568,22.7583,3
378.4092,23.7521,3
378.5616,22.2352,3
378.714,22.524,3
378.8664,22.6433,3
379.0188,24.67,3
379.1712,23.8647,3
379.3236,22.1964,3
379.476,21.5531,3
379.6284,22.5466,3
379.7808,24.3845,3
379.9332,24.4332,3
380.0856,25.2323,3
380.238,25.4929,3
380.3904,26.127,3
380.5428,26.2008,3
380.6952,26.4966,3
380.8476,26.7043,3
381,25.4908,3
381.1524,24.6637,3
381.3048,25.7387,3
381.4572,26.701,3
381.6096,26.9258,3
381.762,25.8287,3
381.9144,26.6533,3
382.0668,28.8991,3
382.2192,29.0908,3
382.3716,28.6955,3
382.524,27.4612,3
382.6764,27.3072,3
382.8288,26.2035,3
382.9812,25.624,3
383.1336,25.9845,3
383.286,27.7593,3
383.4384,29.194,3
383.5908,29.3007,3
383.7432,28.3354,3
383.8956,28.6387,3
384.048,29.09,3
384.2004,30.0312,3
384.3528,29.4486,3
384.5052,30.2673,3
384.6576,31.4542,3
384.81,31.7449,3
384.9624,33.4862,3
385.1148,32.2862,3
385.2672,34.1501,3
385.4196,32.6507,3
385.572,35.3319,3
385.7244,34.8168,3
385.8768,34.0576,3
386.0292,32.1231,3
386.1816,30.5614,3
386.334,31.0539,3
386.4864,31.6334,3
386.6388,32.0998,3
386.7912,30.404,3
386.9436,29.3089,3
387.096,28.9801,3
387.2484,31.1753,3
387.4008,31.3198,3
387.5532,31.3342,3
387.7056,30.5862,3
387.858,30.781,3
388.0104,30.6692,3
388.1628,30.6752,3
388.3152,30.065,3
388.4676,30.7725,3
388.62,30.7055,3
388.7724,31.8737,3
388.9248,30.9756,3
389.0772,32.2738,3
389.2296,32.5933,3
389.382,34.1472,3
389.5344,35.7824,3
389.6868,37.1927,3
389.8392,40.1743,3
389.9916,40.3045,3
390.144,41.4087,3
390.2964,39.2732,3
390.4488,39.5008,3
390.6012,40.3159,3
390.7536,39.6895,3
390.906,38.9232,3
391.0584,37.9716,3
391.2108,40.2849,3
391.3632,40.4613,3
391.5156,38.6309,3
391.668,38.0932,3
391.8204,37.7162,3
391.9728,37.712,3
392.1252,36.119,3
392.2776,35.268,3
392.43,36.4683,3
392.5824,35.7503,3
392.7348,35.4227,3
392.8872,35.0493,3
393.0396,36.358,3
393.192,37.4088,3
393.3444,39.0007,3
393.4968,40.7904,3
393.6492,43.8767,3
393.8016,47.7791,3
393.954,51.3347,3
394.1064,53.9896,3
394.2588,52.4274,3
394.4112,51.9907,3
394.5636,50.5766,3
394.716,53.1512,3
394.8684,52.3733,3
395.0208,53.0768,3
395.1732,51.139,3
395.3256,50.5841,3
395.478,48.13,3
395.6304,49.1484,3
395.7828,47.2933,3
395.9352,47.4999,3
396.0876,43.6333,3
396.24,43.3349,3
396.3924,40.9597,3
396.5448,40.6398,3
396.6972,38.2178,3
396.8496,37.8809,3
397.002,36.2391,3
397.1544,38.4016,3
397.3068,37.2658,3
397.4592,37.7563,3
397.6116,36.2335,3
397.764,37.6941,3
397.9164,37.3003,3
398.0688,37.3743,3
398.2212,36.2445,3
398.3736,34.8824,3
398.526,33.5483,3
398.6784,32.7088,3
398.8308,30.7481,3
398.9832,29.7081,3
399.1356,28.2673,3
399.288,27.6127,3
399.4404,27.7566,3
399.5928,28.8069,3
399.7452,29.5992,3
399.8976,30.409,3
400.05,31.6108,3
400.2024,32.5948,3
400.3548,33.6389,3
400.5072,32.5487,3
400.6596,34.2685,3
400.812,32.6194,3
400.9644,33.4702,3
401.1168,32.6039,3
401.2692,33.0319,3
401.4216,31.2662,3
401.574,32.1391,3
401.7264,32.1954,3
401.8788,34.1635,3
402.0312,34.623,3
402.1836,34.9324,3
402.336,33.3811,3
402.4884,33.3617,3
402.6408,33.3151,3
402.7932,34.9628,3
402.9456,33.5569,3
403.098,35.0292,3
403.2504,33.9573,3
403.4028,35.7434,3
403.5552,33.5966,3
403.7076,34.4572,3
403.86,32.9946,3
404.0124,33.3944,3
404.1648,32.2443,3
404.3172,31.9979,3
404.4696,32.3272,3
404.622,31.8035,3
404.7744,31.1423,3
404.9268,29.3566,3
405.0792,29.6457,3
405.2316,28.3488,3
405.384,28.4982,3
405.5364,30.0055,3
405.6888,31.101,3
405.8412,32.37,3
405.9936,30.6288,3
406.146,30.0389,3
406.2984,29.8458,3
406.4508,30.4305,3
406.6032,30.6603,3
406.7556,29.4567,3
406.908,28.8968,3
407.0604,29.1223,3
407.2128,30.0338,3
407.3652,29.9673,3
407.5176,29.7042,3
407.67,30.2005,3
407.8224,28.015,3
407.9748,28.9078,3
408.1272,27.1534,3
408.2796,30.9384,3
408.432,28.9161,3
408.5844,28.2577,3
408.7368,24.6638,3
408.8892,25.1533,3
409.0416,26.5239,3
409.194,27.8359,3
409.3464,28.2124,3
409.4988,30.1927,3
409.6512,30.9328,3
409.8036,32.5424,3
409.956,31.4877,3
410.1084,32.0941,3
410.2608,30.9797,3
410.4132,30.4194,3
410.5656,29.4495,3
410.718,29.3553,3
410.8704,29.9529,3
411.0228,30.7588,3
411.1752,31.4784,3
411.3276,30.4202,3
411.48,30.009,3
411.6324,31.5976,3
411.7848,32.6171,3
411.9372,32.9044,3
412.0896,31.4243,3
412.242,31.6988,3
412.3944,32.8363,3
412.5468,34.4368,3
412.6992,36.0094,3
412.8516,36.2527,3
413.004,35.9966,3
413.1564,35.1315,3
413.3088,34.1417,3
413.4612,31.5482,3
413.6136,30.6993,3
413.766,30.0337,3
413.9184,31.7589,3
414.0708,31.653,3
414.2232,31.8493,3
414.3756,32.7453,3
414.528,32.0867,3
414.6804,32.2215,3
414.8328,29.6628,3
414.9852,27.1468,3
415.1376,25.5961,3
415.29,24.2035,3
415.4424,25.851,3
415.5948,25.5043,3
415.7472,26.2253,3
415.8996,25.4639,3
416.052,25.5792,3
416.2044,25.692,3
416.3568,24.8157,3
416.5092,22.9946,3
416.6616,21.1719,3
416.814,21.5876,3
416.9664,23.09,3
417.1188,23.3482,3
417.2712,24.395,3
417.4236,25.6366,3
417.576,27.7356,3
417.7284,27.1189,3
417.8808,27.4324,3
418.0332,27.2023,3
418.1856,28.9198,3
418.338,29.5439,3
418.4904,31.6786,3
418.6428,32.0667,3
418.7952,33.18,3
418.9476,32.8892,3
419.1,34.7393,3
419.2524,35.1907,3
419.4048,34.5863,3
419.5572,32.7085,3
419.7096,29.2665,3
419.862,29.4975,3
420.0144,27.343,3
420.1668,29.4488,3
420.3192,28.0507,3
420.4716,29.351,3
420.624,26.8961,3
420.7764,27.1548,3
420.9288,27.2877,3
421.0812,29.1042,3
421.2336,28.6211,3
421.386,28.5456,3
421.5384,29.3743,3
421.6908,30.4822,3
421.8432,30.3391,3
421.9956,30.3089,3
422.148,30.4696,3
422.3004,33.6059,3
422.4528,33.8818,3
422.6052,34.8351,3
422.7576,32.7773,3
422.91,32.7975,3
423.0624,31.1713,3
423.2148,30.2138,3
423.3672,29.2966,3
423.5196,28.8414,3
423.672,29.892,3
423.8244,31.1159,3
423.9768,34.9222,3
424.1292,36.3301,3
424.2816,33.5715,3
424.434,30.2926,3
424.5864,28.1481,3
424.7388,30.5311,3
424.8912,30.2223,3
425.0436,30.3313,3
425.196,29.9786,3
425.3484,31.1992,3
425.5008,31.0957,3
425.6532,31.1181,3
425.8056,31.5343,3
425.958,32.8953,3
426.1104,32.8761,3
426.2628,31.7776,3
426.4152,30.9325,3
426.5676,31.1828,3
426.72,31.3944,3
426.8724,30.5644,3
427.0248,29.9395,3
427.1772,29.5598,3
427.3296,29.8542,3
427.482,29.5255,3
427.6344,28.8528,3
427.7868,28.6377,3
427.9392,28.868,3
428.0916,29.0422,3
428.244,30.4302,3
428.3964,30.2383,3
428.5488,30.2811,3
428.7012,29.1571,3
428.8536,29.3365,3
429.006,31.2368,3
429.1584,30.9782,3
429.3108,31.1393,3
429.4632,32.144,3
429.6156,35.2155,3
429.768,35.6964,3
429.9204,35.4631,3
430.0728,33.1981,3
430.2252,34.4808,3
430.3776,31.9034,3
430.53,30.7245,3
430.6824,28.6275,3
430.8348,28.5879,3
430.9872,28.6573,3
431.1396,28.0782,3
431.292,29.3098,3
431.4444,30.3151,3
431.5968,31.3608,3
431.7492,31.133,3
431.9016,32.7578,3
432.054,33.2162,3
432.2064,32.7434,3
432.3588,30.5837,3
432.5112,30.1083,3
432.6636,31.431,3
432.816,31.9755,3
432.9684,30.1463,3
433.1208,28.4139,3
433.2732,27.0085,3
433.4256,26.3754,3
433.578,25.3288,3
433.7304,25.2426,3
433.8828,24.2085,3
434.0352,23.9077,3
434.1876,23.7593,3
434.34,25.8239,3
434.4924,25.8312,3
434.6448,25.9343,3
434.7972,25.7644,3
434.9496,25.7174,3
435.102,24.6643,3
435.2544,23.8809,3
435.4068,23.5703,3
435.5592,24.3775,3
435.7116,24.4727,3
435.864,22.9576,3
436.0164,22.6537,3
436.1688,21.4531,3
436.3212,22.7853,3
436.4736,22.6784,3
436.626,23.3263,3
436.7784,22.9457,3
436.9308,22.0166,3
437.0832,22.0796,3
437.2356,21.5967,3
437.388,21.2723,3
437.5404,20.4963,3
437.6928,21.4477,3
437.8452,21.3503,3
437.9976,20.6681,3
438.15,19.4817,3
438.3024,20.0505,3
438.4548,20.0141,3
438.6072,20.5622,3
438.7596,19.7458,3
438.912,20.9489,3
439.0644,21.255,3
439.2168,21.4632,3
439.3692,20.4701,3
439.5216,20.0648,3
439.674,21.3431,3
439.8264,21.6804,3
439.9788,22.1083,3
440.1312,21.8716,3
440.2836,22.8219,3
440.436,23.8325,3
440.5884,23.4449,3
440.7408,23.8052,3
440.8932,23.2721,3
441.0456,24.8567,3
441.198,23.5918,3
441.3504,23.0166,3
441.5028,20.7551,3
441.6552,21.9373,3
441.8076,23.6105,3
441.96,25.0202,3
442.1124,23.7277,3
442.2648,22.7248,3
442.4172,22.5293,3
442.5696,22.8744,3
442.722,22.1576,3
442.8744,22.3974,3
443.0268,22.9461,3
443.1792,24.3723,3
443.3316,24.6377,3
443.484,24.8061,3
443.6364,26.7093,3
443.7888,28.2334,3
443.9412,29.7814,3
444.0936,28.4067,3
444.246,27.8396,3
444.3984,26.0727,3
444.5508,27.2706,3
444.7032,27.2841,3
444.8556,26.729,3
445.008,25.3698,3
445.1604,25.9369,3
445.3128,27.0271,3
445.4652,26.7432,3
445.6176,27.055,3
445.77,27.6337,3
445.9224,28.1941,3
446.0748,28.392,3
446.2272,29.1518,3
446.3796,28.1308,3
446.532,27.7093,3
446.6844,26.8496,3
446.8368,28.7269,3
446.9892,30.1807,3
447.1416,31.8243,3
447.294,31.3139,3
447.4464,29.3291,3
447.5988,27.3712,3
447.7512,26.3215,3
447.9036,26.0828,3
448.056,27.1593,3
448.2084,28.0961,3
448.3608,29.4256,3
448.5132,30.1996,3
448.6656,31.5295,3
448.818,31.4553,3
448.9704,31.1844,3
449.1228,29.257,3
449.2752,28.4307,3
449.4276,27.1124,3
449.58,28.2295,3
449.7324,28.9789,3
449.8848,31.5972,3
450.0372,31.3782,3
450.1896,32.1878,3
450.342,31.3091,3
450.4944,31.5466,3
450.6468,28.7574,3
450.7992,27.8377,3
450.9516,27.3589,3
451.104,28.0358,3
451.2564,27.2565,3
451.4088,26.7433,3
451.5612,27.226,3
451.7136,27.4881,3
451.866,27.0532,3
452.0184,25.3536,3
452.1708,26.7237,3
452.3232,28.1262,3
452.4756,28.7877,3
452.628,28.9982,3
452.7804,28.6788,3
452.9328,29.1183,3
453.0852,28.7051,3
453.2376,30.354,3
453.39,32.0916,3
453.5424,32.3615,3
453.6948,31.4125,3
453.8472,31.6111,3
453.9996,32.4473,3
454.152,33.1349,3
454.3044,32.9555,3
454.4568,33.7418,3
454.6092,32.6003,3
454.7616,33.9256,3
454.914,32.571,3
455.0664,32.3165,3
455.2188,30.4082,3
455.3712,30.6213,3
455.5236,30.6266,3
455.676,32.3831,3
455.8284,34.0811,3
455.9808,35.4784,3
456.1332,36.3455,3
456.2856,36.8755,3
456.438,38.7876,3
456.5904,40.8862,3
456.7428,40.7103,3
456.8952,40.3612,3
457.0476,38.5309,3
457.2,38.4012,3
457.3524,38.4225,3
457.5048,38.0389,3
457.6572,39.1832,3
457.8096,41.0415,3
457.962,39.533,3
458.1144,38.1359,3
458.2668,35.7336,3
458.4192,35.7808,3
458.5716,34.4804,3
458.724,31.8067,3
458.8764,31.0484,3
459.0288,29.4314,3
459.1812,29.2092,3
459.3336,27.7788,3
459.486,27.9328,3
459.6384,28.8915,3
459.7908,30.5024,3
459.9432,31.8881,3
460.0956,32.4875,3
460.248,34.0566,3
460.4004,33.6388,3
460.5528,33.3653,3
460.7052,31.6563,3
460.8576,32.077,3
461.01,32.9215,3
461.1624,33.6332,3
461.3148,34.5565,3
461.4672,34.9416,3
461.6196,36.1768,3
461.772,35.9888,3
461.9244,35.4563,3
462.0768,33.4472,3
462.2292,33.6867,3
462.3816,33.3308,3
462.534,34.2495,3
462.6864,35.2823,3
462.8388,35.9074,3
462.9912,35.9037,3
463.1436,34.0172,3
463.296,32.6227,3
463.4484,31.251,3
463.6008,30.0342,3
463.7532,31.0006,3
463.9056,32.0702,3
464.058,31.8838,3
464.2104,31.205,3
464.3628,29.695,3
464.5152,29.3074,3
464.6676,28.3937,3
464.82,27.7633,3
464.9724,27.7915,3
465.1248,28.9667,3
465.2772,29.3027,3
465.4296,29.0228,3
465.582,26.7042,3
465.7344,26.967,3
465.8868,26.3146,3
466.0392,26.4533,3
466.1916,26.3157,3
466.344,26.7511,3
466.4964,28.4007,3
466.6488,26.8696,3
466.8012,25.8668,3
466.9536,22.5383,3
467.106,22.5431,3
467.2584,21.9614,3
467.4108,23.7182,3
467.5632,22.9966,3
467.7156,22.763,3
467.868,23.4473,3
468.0204,25.1011,3
468.1728,25.34,3
468.3252,24.9353,3
468.4776,24.6781,3
468.63,25.0966,3
468.7824,24.9977,3
468.9348,25.0095,3
469.0872,25.994,3
469.2396,26.5752,3
469.392,27.0544,3
469.5444,27.6112,3
469.6968,25.9102,3
469.8492,25.2434,3
470.0016,24.4697,3
470.154,24.5767,3
470.3064,23.5383,3
470.4588,22.9474,3
470.6112,24.0978,3
470.7636,25.0948,3
470.916,24.3244,3
471.0684,22.9018,3
471.2208,23.3052,3
471.3732,24.2031,3
471.5256,26.1384,3
471.678,24.6362,3
471.8304,26.1412,3
471.9828,25.6369,3
472.1352,27.8871,3
472.2876,26.5137,3
472.44,25.6549,3
472.5924,25.4025,3
472.7448,25.4736,3
472.8972,26.4272,3
473.0496,26.0033,3
473.202,26.1203,3
473.3544,26.1745,3
473.5068,26.6337,3
473.6592,27.9938,3
473.8116,27.5977,3
473.964,26.861,3
474.1164,25.9156,3
474.2688,26.5246,3
474.4212,26.4504,3
474.5736,25.7017,3
474.726,25.4026,3
474.8784,26.8285,3
475.0308,27.8239,3
475.1832,28.6957,3
475.3356,27.854,3
475.488,27.5906,3
475.6404,26.3952,3
475.7928,26.3173,3
475.9452,27.2214,3
476.0976,28.2809,3
476.25,28.0706,3
476.4024,27.0874,3
476.5548,25.3991,3
476.7072,25.4638,3
476.8596,23.9972,3
477.012,24.011,3
477.1644,22.7752,3
477.3168,23.9851,3
477.4692,23.0602,3
477.6216,23.7118,3
477.774,23.6089,3
477.9264,24.5122,3
478.0788,24.8039,3
478.2312,25.0182,3
478.3836,25.6762,3
478.536,26.2655,3
478.6884,26.0183,3
478.8408,25.1243,3
478.9932,24.7981,3
479.1456,24.9552,3
479.298,23.4111,3
479.4504,22.453,3
479.6028,21.3965,3
479.7552,23.2176,3
479.9076,23.6102,3
480.06,24.3369,3
480.2124,23.6779,3
480.3648,24.0273,3
480.5172,23.7505,3
480.6696,23.9509,3
480.822,22.4457,3
480.9744,21.7075,3
481.1268,21.6258,3
481.2792,21.2445,3
481.4316,21.0479,3
481.584,20.0797,3
481.7364,20.0717,3
481.8888,20.4036,3
482.0412,20.848,3
482.1936,21.1971,3
482.346,20.7787,3
482.4984,21.1189,3
482.6508,21.3873,3
482.8032,21.627,3
482.9556,21.6384,3
483.108,21.5502,3
483.2604,22.473,3
483.4128,22.8986,3
483.5652,23.3407,3
483.7176,21.5961,3
483.87,20.604,3
484.0224,19.5461,3
484.1748,20.6752,3
484.3272,21.127,3
484.4796,22.0031,3
484.632,23.4411,3
484.7844,23.6052,3
484.9368,22.3813,3
485.0892,20.729,3
485.2416,20.6186,3
485.394,21.5522,3
485.5464,21.2069,3
485.6988,21.0827,3
485.8512,21.9757,3
486.0036,22.3113,3
486.156,22.6585,3
486.3084,21.7524,3
486.4608,20.8896,3
486.6132,19.6039,3
486.7656,19.7409,3
486.918,21.3576,3
487.0704,22.1569,3
487.2228,21.919,3
487.3752,21.2734,3
487.5276,20.6709,3
487.68,20.9704,3
487.8324,21.1605,3
487.9848,21.3017,3
488.1372,20.0975,3
488.2896,19.546,3
488.442,20.4785,3
488.5944,22.638,3
488.7468,23.8719,3
488.8992,23.6709,3
489.0516,22.8868,3
489.204,21.9496,3
489.3564,23.7068,3
489.5088,23.7736,3
489.6612,24.6255,3
489.8136,22.5907,3
489.966,21.8978,3
490.1184,20.3193,3
490.2708,19.5666,3
490.4232,18.958,3
490.5756,19.0532,3
490.728,20.4333,3
490.8804,21.2808,3
491.0328,22.14,3
491.1852,21.8893,3
491.3376,23.6747,3
491.49,24.6639,3
491.6424,25.2378,3
491.7948,24.5532,3
491.9472,24.9682,3
492.0996,25.2142,3
492.252,25.0097,3
492.4044,23.8883,3
492.5568,22.3576,3
492.7092,23.0427,3
492.8616,23.8788,3
493.014,25.3811,3
493.1664,23.6172,3
493.3188,22.5712,3
493.4712,22.0848,3
493.6236,21.67,3
493.776,21.7543,3
493.9284,22.8732,3
494.0808,24.4656,3
494.2332,24.7736,3
494.3856,23.0269,3
494.538,23.2257,3
494.6904,23.1235,3
494.8428,24.292,3
494.9952,23.3211,3
495.1476,23.6156,3
495.3,24.0069,3
495.4524,24.6969,3
495.6048,26.2326,3
495.7572,24.9741,3
495.9096,25.2316,3
496.062,23.6158,3
496.2144,24.8601,3
496.3668,23.9074,3
496.5192,23.4842,3
496.6716,23.6788,3
496.824,24.6949,3
496.9764,26.2275,3
497.1288,25.4865,3
497.2812,24.6997,3
497.4336,22.88,3
497.586,22.6453,3
497.7384,24.0002,3
497.8908,24.026,3
498.0432,24.9018,3
498.1956,25.1496,3
498.348,25.3312,3
498.5004,24.57,3
498.6528,23.5942,3
498.8052,22.6161,3
498.9576,21.937,3
499.11,19.7038,3
499.2624,19.0075,3
499.4148,18.3478,3
499.5672,19.8083,3
499.7196,22.2009,3
499.872,22.5476,3
500.0244,21.4816,3
500.1768,21.0947,3
500.3292,22.0084,3
500.4816,22.8073,3
500.634,23.3568,3
500.7864,23.0163,3
500.9388,23.1414,3
501.0912,21.5312,3
501.2436,21.1886,3
501.396,20.7712,3
501.5484,21.0139,3
501.7008,20.0747,3
501.8532,19.347,3
502.0056,19.2933,3
502.158,20.4815,3
502.3104,21.1208,3
502.4628,23.0981,3
502.6152,23.5475,3
502.7676,24.8211,3
502.92,24.0791,3
503.0724,25.6241,3
503.2248,27.12,3
503.3772,27.2822,3
503.5296,26.8555,3
503.682,25.7177,3
503.8344,26.4076,3
503.9868,26.9302,3
504.1392,26.9687,3
504.2916,27.0985,3
504.444,26.2461,3
504.5964,26.0665,3
504.7488,24.7327,3
504.9012,25.9672,3
505.0536,27.5868,3
505.206,30.0847,3
505.3584,29.9775,3
505.5108,30.1757,3
505.6632,30.9815,3
505.8156,31.3953,3
505.968,32.3408,3
506.1204,34.602,3
506.2728,37.6165,3
506.4252,41.6366,3
506.5776,41.264,3
506.73,43.1017,3
506.8824,45.9374,3
507.0348,50.9138,3
507.1872,52.5207,3
507.3396,49.3093,3
507.492,45.9488,3
507.6444,41.6078,3
507.7968,41.094,3
507.9492,38.2597,3
508.1016,39.6141,3
508.254,37.5511,3
508.4064,38.818,3
508.5588,37.4098,3
508.7112,37.1958,3
508.8636,35.4395,3
509.016,35.3914,3
509.1684,34.6907,3
509.3208,36.1766,3
509.4732,34.6524,3
509.6256,35.8652,3
509.778,34.8018,3
509.9304,33.9748,3
510.0828,30.7363,3
510.2352,27.6901,3
510.3876,27.7997,3
510.54,28.1355,3
510.6924,28.5413,3
510.8448,26.7704,3
510.9972,27.8413,3
511.1496,29.777,3
511.302,30.9223,3
511.4544,30.6629,3
511.6068,28.7483,3
511.7592,28.2101,3
511.9116,27.9237,3
512.064,28.4487,3
512.2164,29.3068,3
512.3688,29.46,3
512.5212,28.4938,3
512.6736,28.3621,3
512.826,25.8104,3
512.9784,26.2066,3
513.1308,26.3127,3
513.2832,27.0093,3
513.4356,28.0214,3
513.588,27.9903,3
513.7404,28.3959,3
513.8928,26.5631,3
514.0452,26.4883,3
514.1976,26.1683,3
514.35,25.5687,3
514.5024,25.0932,3
514.6548,24.9983,3
514.8072,24.9505,3
514.9596,25.0762,3
515.112,26.1911,3
515.2644,28.7183,3
515.4168,28.6925,3
515.5692,29.0469,3
515.7216,26.8681,3
515.874,28.6182,3
516.0264,27.3401,3
516.1788,28.95,3
516.3312,27.7592,3
516.4836,28.3775,3
516.636,26.7985,3
516.7884,24.5415,3
516.9408,23.9384,3
517.0932,25.2907,3
517.2456,27.0493,3
517.398,27.2535,3
517.5504,27.7467,3
517.7028,28.0544,3
517.8552,29.3793,3
518.0076,30.2263,3
518.16,32.8153,3
518.3124,35.0978,3
518.4648,34.9907,3
518.6172,32.4917,3
518.7696,30.6285,3
518.922,29.8355,3
519.0744,29.2385,3
519.2268,28.2131,3
519.3792,27.7782,3
519.5316,27.6235,3
519.684,28.8317,3
519.8364,28.9258,3
519.9888,30.0299,3
520.1412,30.071,3
520.2936,29.7444,3
520.446,28.7804,3
520.5984,27.3774,3
520.7508,28.6212,3
520.9032,29.9787,3
521.0556,31.3199,3
521.208,31.0091,3
521.3604,32.3204,3
521.5128,34.6847,3
521.6652,35.0488,3
521.8176,34.0485,3
521.97,33.4075,3
522.1224,34.0554,3
522.2748,36.7038,3
522.4272,34.0887,3
522.5796,32.7057,3
522.732,28.5384,3
522.8844,28.2256,3
523.0368,27.9369,3
523.1892,29.3423,3
523.3416,30.9582,3
523.494,35.0966,3
523.6464,39.2049,3
523.7988,46.4569,3
523.9512,47.8072,3
524.1036,45.7329,3
524.256,38.9705,3
524.4084,36.7399,3
524.5608,36.1157,3
524.7132,36.2439,3
524.8656,33.6998,3
525.018,32.3701,3
525.1704,31.7222,3
525.3228,33.0424,3
525.4752,33.6668,3
525.6276,34.1842,3
525.78,32.8598,3
525.9324,32.5914,3
526.0848,31.9451,3
526.2372,31.787,3
526.3896,29.9159,3
526.542,27.5755,3
526.6944,26.3976,3
526.8468,25.9401,3
526.9992,26.2761,3
527.1516,26.1485,3
527.304,27.1024,3
527.4564,26.536,3
527.6088,27.0348,3
527.7612,27.3644,3
527.9136,28.3786,3
528.066,28.2049,3
528.2184,29.4431,3
528.3708,32.4558,3
528.5232,36.6142,3
528.6756,38.3058,3
528.828,37.3692,3
528.9804,34.654,3
529.1328,30.0502,3
529.2852,26.3305,3
529.4376,23.7211,3
529.59,21.8773,3
529.7424,21.2548,3
529.8948,19.8723,3
530.0472,20.7593,3
530.1996,23.4152,3
530.352,26.931,3
530.5044,28.6469,3
530.6568,29.607,3
530.8092,31.0791,3
530.9616,35.5464,3
531.114,36.5091,3
531.2664,37.2922,3
531.4188,36.0163,3
531.5712,36.5102,3
531.7236,35.4168,3
531.876,34.7704,3
532.0284,33.4025,3
532.1808,34.5277,3
532.3332,35.4535,3
532.4856,34.4936,3
532.638,31.2901,3
532.7904,27.6226,3
532.9428,25.279,3
533.0952,24.7264,3
533.2476,24.5167,3
533.4,24.5837,3
533.5524,22.9055,3
533.7048,22.1641,3
533.8572,21.7477,3
534.0096,22.0482,3
534.162,21.0597,3
534.3144,24.0443,3
534.4668,25.9609,3
534.6192,28.4162,3
534.7716,28.2099,3
534.924,28.7063,3
535.0764,28.8901,3
535.2288,27.8967,3
535.3812,28.2847,3
535.5336,28.5334,3
535.686,30.2448,3
535.8384,30.5424,3
535.9908,31.0712,3
536.1432,31.6706,3
536.2956,32.3342,3
536.448,33.4515,3
536.6004,31.7257,3
536.7528,31.2986,3
536.9052,31.0367,3
537.0576,31.1785,3
537.21,32.448,3
537.3624,31.7942,3
537.5148,33.155,3
537.6672,32.4957,3
537.8196,33.7956,3
537.972,34.5841,3
538.1244,35.0709,3
538.2768,34.4007,3
538.4292,33.4595,3
538.5816,32.6012,3
538.734,32.5817,3
538.8864,29.8645,3
539.0388,28.8682,3
539.1912,27.3507,3
539.3436,28.8934,3
539.496,29.2477,3
539.6484,29.2276,3
539.8008,29.2142,3
539.9532,27.5944,3
540.1056,27.514,3
540.258,26.9018,3
540.4104,28.9182,3
540.5628,30.2199,3
540.7152,32.4891,3
540.8676,30.8091,3
541.02,29.1983,3
541.1724,29.0018,3
541.3248,29.2534,3
541.4772,29.7623,3
541.6296,26.9452,3
541.782,27.9293,3
541.9344,26.246,3
542.0868,29.0981,3
542.2392,28.9641,3
542.3916,30.6203,3
542.544,29.0516,3
542.6964,30.0509,3
542.8488,29.3354,3
543.0012,28.7613,3
543.1536,26.6388,3
543.306,26.7643,3
543.4584,27.1031,3
543.6108,27.0529,3
543.7632,26.1733,3
543.9156,26.4065,3
544.068,29.411,3
544.2204,31.4477,3
